Year, Week, [-3.750892162323 -73.2434844970703], [-3.750892162323 -73.2934875488281], [-3.70089221000671 -73.2434844970703], [-3.80089211463928 -73.2434844970703]
2000, 36, 2.955857e-01, 2.659286e-01, 2.956833e-01, 3.122143e-01
2000, 37, 2.846571e-01, 3.281571e-01, 3.097571e-01, 3.878833e-01
2000, 38, 3.488143e-01, 2.425714e-01, 2.957167e-01, 4.048429e-01
2000, 39, 1.756857e-01, 1.827857e-01, 9.948333e-02, 2.257143e-01
2000, 40, 3.375400e-01, 2.550500e-01, 2.769429e-01, 2.775000e-01
2000, 41, 2.235333e-01, 1.009167e-01, 1.339143e-01, 3.498000e-01
2000, 42, 2.748000e-01, 2.794714e-01, 1.870571e-01, 3.739429e-01
2000, 43, 3.673000e-01, 3.258000e-01, 3.055500e-01, 4.553800e-01
2000, 44, 2.951000e-01, 2.796167e-01, 2.115200e-01, 3.044000e-01
2000, 45, 2.713667e-01, 2.318667e-01, 1.515667e-01, 3.472500e-01
2000, 46, 9.993333e-02, 6.418333e-02, 3.586000e-02, 1.954857e-01
2000, 47, 1.699833e-01, 1.709167e-01, 2.893000e-01, 3.009833e-01
2000, 48, 2.519714e-01, 3.191000e-01, 2.538000e-01, 3.235143e-01
2000, 49, 1.658333e-01, 1.862500e-01, 1.824143e-01, 2.545667e-01
2000, 50, 3.387857e-01, 2.977000e-01, 3.168286e-01, 3.503429e-01
2000, 51, 2.650143e-01, 3.022429e-01, 1.690571e-01, 2.348667e-01
2000, 52, 3.232714e-01, 3.337857e-01, 4.160500e-01, 2.812857e-01
2001, 1, 2.547143e-01, 2.870000e-01, 2.285286e-01, 2.505857e-01
2001, 2, 3.021333e-01, 2.740000e-01, 2.035167e-01, 2.674333e-01
2001, 3, 1.747571e-01, 1.767286e-01, 1.033167e-01, 2.582429e-01
2001, 4, 2.376000e-01, 2.314429e-01, 1.912667e-01, 1.258571e-01
2001, 5, 3.415000e-01, 3.690714e-01, 2.606667e-01, 3.293857e-01
2001, 6, 2.335857e-01, 2.267000e-01, 1.610000e-01, 1.966143e-01
2001, 7, 1.554143e-01, 1.571000e-01, 1.350167e-01, 1.485286e-01
2001, 8, 1.353714e-01, 1.840429e-01, 8.230000e-02, 1.297571e-01
2001, 9, 3.076400e-01, 2.912833e-01, 2.282167e-01, 2.245000e-01
2001, 10, 1.820429e-01, 2.063286e-01, 2.890000e-01, 2.068714e-01
2001, 11, 2.053833e-01, 2.041286e-01, 1.769000e-01, 2.063571e-01
2001, 12, 1.883429e-01, 2.841429e-01, 1.950333e-01, 1.635429e-01
2001, 13, 1.623800e-01, 1.322571e-01, 1.508167e-01, 9.465714e-02
2001, 14, 2.678143e-01, 2.584000e-01, 3.126429e-01, 2.615000e-01
2001, 15, 3.827571e-01, 3.762714e-01, 3.709714e-01, 3.438857e-01
2001, 16, 3.125429e-01, 4.074857e-01, 2.822143e-01, 2.621286e-01
2001, 17, 2.456143e-01, 2.288000e-01, 2.148429e-01, 2.733714e-01
2001, 18, 2.540143e-01, 2.625571e-01, 1.790000e-01, 3.128286e-01
2001, 19, 2.664571e-01, 2.273286e-01, 1.886000e-01, 1.962000e-01
2001, 20, 3.153429e-01, 3.034857e-01, 3.196500e-01, 2.627000e-01
2001, 21, 2.985857e-01, 2.685286e-01, 3.796667e-01, 1.842429e-01
2001, 22, 2.999429e-01, 3.874429e-01, 3.029429e-01, 3.187143e-01
2001, 23, 3.635667e-01, 2.467286e-01, 1.819143e-01, 2.539714e-01
2001, 24, 3.170833e-01, 2.173429e-01, 2.989667e-01, 2.198714e-01
2001, 25, 1.041000e-01, 1.137571e-01, 1.082429e-01, 5.965714e-02
2001, 26, 1.923000e-01, 3.254143e-01, 2.752857e-01, 3.164571e-01
2001, 27, 2.290833e-01, 2.421857e-01, 1.932667e-01, 2.704571e-01
2001, 28, 3.597167e-01, 4.388429e-01, 3.110571e-01, 2.649857e-01
2001, 29, 3.195000e-01, 3.616333e-01, 2.050857e-01, 1.947429e-01
2001, 30, 2.911571e-01, 3.259857e-01, 2.526333e-01, 2.182000e-01
2001, 31, 2.371167e-01, 1.339000e-01, 1.956167e-01, 1.883143e-01
2001, 32, 2.007571e-01, 2.043571e-01, 2.377286e-01, 2.236429e-01
2001, 33, 2.821714e-01, 3.664571e-01, 2.735571e-01, 2.658571e-01
2001, 34, 2.407571e-01, 2.469143e-01, 1.931143e-01, 2.063429e-01
2001, 35, 2.280714e-01, 2.646429e-01, 1.999857e-01, 2.331429e-01
2001, 36, 3.069500e-01, 3.389429e-01, 2.410286e-01, 1.908714e-01
2001, 37, 3.084571e-01, 4.290714e-01, 2.503143e-01, 2.983000e-01
2001, 38, 3.533143e-01, 3.530429e-01, 3.439714e-01, 3.586714e-01
2001, 39, 3.346714e-01, 3.197714e-01, 3.886143e-01, 2.854000e-01
2001, 40, 3.343857e-01, 4.444000e-01, 2.712857e-01, 2.416857e-01
2001, 41, 4.202857e-01, 5.460167e-01, 3.819571e-01, 4.438000e-01
2001, 42, 3.102000e-01, 3.820571e-01, 2.971286e-01, 3.454857e-01
2001, 43, 1.244833e-01, 2.055714e-01, 2.392667e-01, 1.845000e-01
2001, 44, 2.108857e-01, 2.320000e-01, 2.075667e-01, 2.066143e-01
2001, 45, 3.581429e-01, 3.714000e-01, 2.793429e-01, 3.059714e-01
2001, 46, 2.773286e-01, 2.969714e-01, 2.303000e-01, 2.773000e-01
2001, 47, 3.297000e-01, 4.415714e-01, 3.304167e-01, 3.406429e-01
2001, 48, 3.015000e-01, 3.699167e-01, 3.613000e-01, 3.055714e-01
2001, 49, 3.250571e-01, 3.504714e-01, 2.264714e-01, 2.992571e-01
2001, 50, 3.260333e-01, 3.066429e-01, 2.355333e-01, 3.155714e-01
2001, 51, 2.229429e-01, 1.841286e-01, 2.240714e-01, 2.128143e-01
2001, 52, 2.981889e-01, 3.417000e-01, 3.380778e-01, 2.887889e-01
2002, 1, 4.057286e-01, 3.800143e-01, 3.484000e-01, 3.686429e-01
2002, 2, 3.275833e-01, 3.833333e-01, 3.759167e-01, 4.102667e-01
2002, 3, 2.410857e-01, 1.976429e-01, 1.456500e-01, 2.780286e-01
2002, 4, 1.041286e-01, 1.419143e-01, 1.483286e-01, 1.121857e-01
2002, 6, 1.849167e-01, 1.844286e-01, 1.733286e-01, 1.687429e-01
2002, 7, 2.919714e-01, 3.732714e-01, 2.241429e-01, 3.051000e-01
2002, 8, 1.288000e-01, 1.251714e-01, 1.224333e-01, 9.594286e-02
2002, 9, 1.162000e-01, 2.104143e-01, 1.787429e-01, 8.991429e-02
2002, 10, 3.183667e-01, 2.973833e-01, 2.556000e-01, 2.660000e-01
2002, 11, 2.483857e-01, 2.992333e-01, 1.795000e-01, 2.698143e-01
2002, 12, 2.265857e-01, 2.435143e-01, 2.483333e-01, 2.302000e-01
2002, 13, 2.127857e-01, 2.284571e-01, 2.745500e-01, 1.987000e-01
2002, 14, 1.970800e-01, 2.763286e-01, 2.962286e-01, 1.805000e-01
2002, 15, 2.698286e-01, 2.662857e-01, 1.968143e-01, 2.025857e-01
2002, 16, 2.693500e-01, 1.949429e-01, 2.121571e-01, 1.889286e-01
2002, 17, 2.678429e-01, 2.669286e-01, 2.614143e-01, 2.485000e-01
2002, 18, 1.703571e-01, 2.570714e-01, 1.418286e-01, 1.977286e-01
2002, 19, 2.272571e-01, 2.101143e-01, 1.782429e-01, 1.773857e-01
2002, 20, 1.338000e-01, 1.417000e-01, 1.096333e-01, 2.196143e-01
2002, 21, 1.921143e-01, 2.222000e-01, 1.776429e-01, 2.308571e-01
2002, 22, 1.764571e-01, 2.386286e-01, 1.749143e-01, 1.881571e-01
2002, 23, 3.204714e-01, 3.431857e-01, 2.780857e-01, 2.377286e-01
2002, 24, 3.862667e-01, 3.916286e-01, 2.591333e-01, 3.284143e-01
2002, 25, 2.212714e-01, 2.252143e-01, 1.735143e-01, 2.119714e-01
2002, 26, 1.791714e-01, 2.132857e-01, 2.791000e-01, 1.326143e-01
2002, 27, 1.015429e-01, 7.624286e-02, 1.266000e-01, 1.193571e-01
2002, 28, 2.160200e-01, 2.129714e-01, 2.350667e-01, 1.511857e-01
2002, 29, 1.080429e-01, 1.179714e-01, 7.298571e-02, 1.112286e-01
2002, 30, 2.225000e-01, 3.464714e-01, 2.631000e-01, 2.489857e-01
2002, 31, 3.870143e-01, 2.830571e-01, 2.601714e-01, 3.492714e-01
2002, 32, 3.041167e-01, 3.378429e-01, 2.788429e-01, 3.074571e-01
2002, 33, 3.771571e-01, 3.608429e-01, 3.059000e-01, 2.884000e-01
2002, 34, 3.454250e-01, 3.092667e-01, 3.135400e-01, 2.950500e-01
2002, 35, 3.045429e-01, 3.224714e-01, 2.694429e-01, 2.508571e-01
2002, 36, 2.290143e-01, 1.908857e-01, 1.319714e-01, 2.494571e-01
2002, 37, 3.075429e-01, 1.907714e-01, 2.941714e-01, 3.234000e-01
2002, 38, 3.274143e-01, 3.838714e-01, 3.472571e-01, 3.386714e-01
2002, 39, 2.379833e-01, 3.200429e-01, 3.084286e-01, 2.681143e-01
2002, 40, 2.721143e-01, 2.741714e-01, 1.793667e-01, 3.142429e-01
2002, 41, 3.781500e-01, 2.459333e-01, 3.857833e-01, 2.314286e-01
2002, 42, 1.992714e-01, 2.277143e-01, 1.592429e-01, 2.581286e-01
2002, 43, 2.278714e-01, 2.229429e-01, 2.144571e-01, 2.997714e-01
2002, 44, 3.290857e-01, 3.159286e-01, 2.862143e-01, 2.940571e-01
2002, 45, 3.071429e-01, 3.642857e-01, 2.769500e-01, 2.879286e-01
2002, 46, 2.368333e-01, 1.620286e-01, 2.021571e-01, 2.095143e-01
2002, 47, 2.506143e-01, 2.982667e-01, 2.791333e-01, 2.156333e-01
2002, 48, 3.109286e-01, 2.563286e-01, 2.852286e-01, 2.907286e-01
2002, 49, 3.008000e-01, 3.483286e-01, 2.528000e-01, 3.449571e-01
2002, 50, 2.680286e-01, 1.850714e-01, 1.424286e-01, 2.886714e-01
2002, 51, 2.542286e-01, 2.090286e-01, 1.839143e-01, 2.707143e-01
2002, 52, 1.194000e-01, 1.895857e-01, 1.364000e-01, 1.718286e-01
2002, 53, 3.324889e-01, 2.756889e-01, 2.930889e-01, 3.228333e-01
2003, 1, 3.234143e-01, 3.184286e-01, 3.004143e-01, 3.291857e-01
2003, 2, 4.884000e-01, 4.697000e-01, 4.024429e-01, 4.149286e-01
2003, 3, 3.030000e-01, 3.012857e-01, 1.694667e-01, 2.915429e-01
2003, 4, 2.249571e-01, 2.895000e-01, 2.602714e-01, 2.069286e-01
2003, 5, 1.660286e-01, 1.834429e-01, 1.406286e-01, 1.913857e-01
2003, 6, 1.914500e-01, 1.567143e-01, 8.642857e-02, 1.368000e-01
2003, 7, 3.137143e-01, 2.864714e-01, 2.284143e-01, 2.521143e-01
2003, 8, 1.262571e-01, 1.337143e-01, 1.355143e-01, 1.036571e-01
2003, 9, 2.976000e-01, 2.072833e-01, 2.366333e-01, 2.291500e-01
2003, 10, 1.695286e-01, 1.851429e-01, 1.389571e-01, 2.340571e-01
2003, 11, 2.000000e-01, 1.636286e-01, 1.902857e-01, 1.589429e-01
2003, 12, 2.142143e-01, 2.485000e-01, 2.251571e-01, 2.191714e-01
2003, 13, 1.475286e-01, 2.059143e-01, 2.694571e-01, 1.268571e-01
2003, 14, 2.482000e-01, 2.886857e-01, 2.627714e-01, 2.065000e-01
2003, 15, 2.052429e-01, 2.087857e-01, 1.842000e-01, 1.931286e-01
2003, 16, 2.668286e-01, 2.621429e-01, 2.182286e-01, 1.998714e-01
2003, 17, 3.234429e-01, 2.931000e-01, 2.531714e-01, 2.852286e-01
2003, 18, 4.350571e-01, 3.348429e-01, 3.769143e-01, 2.636143e-01
2003, 19, 1.994286e-01, 1.477000e-01, 1.501000e-01, 1.834667e-01
2003, 20, 2.454286e-01, 2.688857e-01, 1.847000e-01, 2.614571e-01
2003, 21, 1.892571e-01, 1.707429e-01, 1.669500e-01, 1.843000e-01
2003, 22, 2.411429e-01, 2.544571e-01, 1.987000e-01, 2.537286e-01
2003, 23, 2.369571e-01, 2.074000e-01, 1.213143e-01, 1.923143e-01
2003, 24, 3.135857e-01, 2.809143e-01, 3.539833e-01, 2.658571e-01
2003, 25, 3.237000e-01, 2.723143e-01, 2.755000e-01, 3.547571e-01
2003, 26, 1.882571e-01, 1.928000e-01, 2.322667e-01, 1.737714e-01
2003, 27, 2.618143e-01, 2.584286e-01, 1.715857e-01, 3.099429e-01
2003, 28, 1.802714e-01, 1.611000e-01, 1.629714e-01, 1.541286e-01
2003, 29, 1.935714e-01, 2.314714e-01, 1.688500e-01, 1.590857e-01
2003, 30, 2.858143e-01, 2.774571e-01, 1.630714e-01, 2.880286e-01
2003, 31, 2.077857e-01, 2.188143e-01, 1.562143e-01, 1.743286e-01
2003, 32, 2.443714e-01, 2.323000e-01, 1.746429e-01, 2.174143e-01
2003, 33, 2.471143e-01, 2.638000e-01, 1.711143e-01, 2.337429e-01
2003, 34, 4.252429e-01, 3.855286e-01, 3.624833e-01, 3.566143e-01
2003, 35, 2.495857e-01, 2.652143e-01, 2.122000e-01, 2.508143e-01
2003, 36, 3.417000e-01, 2.659857e-01, 2.863143e-01, 2.101857e-01
2003, 37, 2.232286e-01, 2.701857e-01, 2.028714e-01, 1.952571e-01
2003, 38, 3.644857e-01, 3.851571e-01, 2.609857e-01, 3.164571e-01
2003, 39, 4.011857e-01, 3.920429e-01, 3.545167e-01, 3.276714e-01
2003, 40, 2.535000e-01, 2.321714e-01, 2.371143e-01, 2.290286e-01
2003, 41, 1.760286e-01, 2.349286e-01, 1.963833e-01, 2.257571e-01
2003, 42, 2.758286e-01, 2.871143e-01, 2.288429e-01, 2.752000e-01
2003, 43, 4.750143e-01, 4.324429e-01, 3.795000e-01, 4.249429e-01
2003, 44, 1.345143e-01, 1.212714e-01, 1.314714e-01, 1.153571e-01
2003, 45, 3.946571e-01, 4.190429e-01, 3.269571e-01, 3.912143e-01
2003, 46, 3.176857e-01, 3.244714e-01, 3.246000e-01, 2.498000e-01
2003, 47, 2.636429e-01, 3.012571e-01, 2.816571e-01, 2.466667e-01
2003, 48, 2.749000e-01, 2.953286e-01, 2.452000e-01, 3.094571e-01
2003, 49, 4.003429e-01, 3.696429e-01, 3.180571e-01, 3.287714e-01
2003, 50, 3.586286e-01, 3.588000e-01, 2.443500e-01, 3.519000e-01
2003, 51, 1.926667e-01, 1.363143e-01, 2.244000e-01, 1.361143e-01
2003, 52, 2.850778e-01, 2.647778e-01, 2.306556e-01, 2.676444e-01
2004, 1, 2.025714e-01, 1.879571e-01, 1.989667e-01, 2.445571e-01
2004, 2, 2.494200e-01, 2.590143e-01, 3.088500e-01, 2.086286e-01
2004, 3, 3.278600e-01, 3.402400e-01, 2.984400e-01, 3.067200e-01
2004, 4, 3.205857e-01, 3.441143e-01, 3.365286e-01, 2.566000e-01
2004, 5, 2.330143e-01, 2.055429e-01, 2.351857e-01, 1.964857e-01
2004, 6, 1.235429e-01, 1.172000e-01, 9.930000e-02, 1.128571e-01
2004, 7, 2.787429e-01, 3.048286e-01, 2.987571e-01, 3.127143e-01
2004, 8, 2.366286e-01, 2.225143e-01, 1.670429e-01, 1.970286e-01
2004, 9, 3.190571e-01, 3.000286e-01, 3.352333e-01, 2.176286e-01
2004, 10, 2.094714e-01, 1.935714e-01, 2.086571e-01, 1.715000e-01
2004, 11, 3.076833e-01, 3.110429e-01, 2.140167e-01, 3.386500e-01
2004, 12, 3.859857e-01, 3.465286e-01, 4.247833e-01, 3.514143e-01
2004, 13, 3.062833e-01, 2.901500e-01, 1.987200e-01, 2.988000e-02
2004, 14, 1.360000e-01, 1.294333e-01, 1.380000e-01, 1.862333e-01
2004, 15, 3.592143e-01, 3.612714e-01, 3.348429e-01, 2.791571e-01
2004, 16, 2.441857e-01, 1.882286e-01, 1.958286e-01, 1.747000e-01
2004, 17, 3.742857e-01, 2.549429e-01, 3.308000e-01, 2.340333e-01
2004, 18, 2.788400e-01, 3.266286e-01, 1.637667e-01, 1.911833e-01
2004, 19, 1.575667e-01, 1.225333e-01, 1.215429e-01, 1.904143e-01
2004, 20, 1.716667e-01, 1.769000e-01, 1.522333e-01, 1.598333e-01
2004, 21, 2.254667e-01, 2.483167e-01, 1.851500e-01, 1.942000e-01
2004, 22, 1.903143e-01, 1.023286e-01, 7.784286e-02, 1.931714e-01
2004, 23, 1.073000e-01, 1.106143e-01, 1.170667e-01, 1.967857e-01
2004, 24, 2.378429e-01, 2.119714e-01, 2.350833e-01, 1.669571e-01
2004, 25, 3.329571e-01, 3.255143e-01, 1.910000e-01, 2.340429e-01
2004, 26, 2.392333e-01, 1.970429e-01, 1.535429e-01, 1.328286e-01
2004, 27, 2.572143e-01, 1.967571e-01, 3.249286e-01, 1.978000e-01
2004, 28, 3.175571e-01, 3.355429e-01, 3.013857e-01, 2.793714e-01
2004, 29, 2.328286e-01, 1.532429e-01, 2.737667e-01, 2.338000e-01
2004, 30, 2.679429e-01, 2.849857e-01, 2.995000e-01, 2.177000e-01
2004, 31, 2.089000e-01, 2.542571e-01, 1.555000e-01, 2.203000e-01
2004, 32, 2.489000e-01, 2.375571e-01, 2.659571e-01, 2.185286e-01
2004, 33, 1.910714e-01, 2.957000e-01, 2.270000e-01, 1.685286e-01
2004, 34, 3.931286e-01, 3.885143e-01, 3.286429e-01, 2.767714e-01
2004, 35, 3.113000e-01, 2.997857e-01, 2.609286e-01, 2.330143e-01
2004, 36, 3.343571e-01, 2.845857e-01, 3.720286e-01, 3.420143e-01
2004, 37, 1.302667e-01, 1.174857e-01, 1.512800e-01, 1.108143e-01
2004, 38, 2.680714e-01, 3.251500e-01, 2.102286e-01, 2.273429e-01
2004, 39, 3.915333e-01, 3.325286e-01, 3.207286e-01, 1.595857e-01
2004, 40, 2.754571e-01, 3.283857e-01, 2.193000e-01, 2.612571e-01
2004, 41, 2.614714e-01, 2.577429e-01, 1.862429e-01, 3.057286e-01
2004, 42, 3.523286e-01, 3.553429e-01, 2.841714e-01, 3.764143e-01
2004, 43, 2.538429e-01, 2.235571e-01, 1.996667e-01, 3.036857e-01
2004, 44, 2.953286e-01, 3.197714e-01, 2.312286e-01, 2.604000e-01
2004, 45, 4.148857e-01, 3.656714e-01, 3.245571e-01, 2.727429e-01
2004, 46, 3.466857e-01, 3.742000e-01, 3.154143e-01, 2.708571e-01
2004, 47, 2.278714e-01, 2.095571e-01, 1.945000e-01, 1.909143e-01
2004, 48, 2.153167e-01, 2.191286e-01, 1.672857e-01, 2.026286e-01
2004, 49, 2.019429e-01, 2.410857e-01, 1.593667e-01, 1.590429e-01
2004, 50, 3.234286e-01, 3.359000e-01, 3.095143e-01, 2.758286e-01
2004, 51, 2.611429e-01, 2.363571e-01, 2.033143e-01, 2.437429e-01
2004, 52, 3.648625e-01, 3.162000e-01, 3.266000e-01, 4.031125e-01
2005, 1, 3.148429e-01, 2.704000e-01, 1.866286e-01, 3.033000e-01
2005, 2, 3.044143e-01, 3.156286e-01, 3.612571e-01, 3.126000e-01
2005, 3, 3.459333e-01, 3.379714e-01, 3.118000e-01, 2.910000e-01
2005, 4, 3.643667e-01, 2.806857e-01, 2.779143e-01, 2.925571e-01
2005, 5, 1.582286e-01, 1.266000e-01, 1.672500e-01, 1.518143e-01
2005, 6, 2.151857e-01, 2.283571e-01, 1.728143e-01, 2.623000e-01
2005, 7, 1.995000e-01, 1.806857e-01, 2.024571e-01, 2.189000e-01
2005, 8, 2.011000e-01, 2.109000e-01, 2.081429e-01, 2.812143e-01
2005, 9, 2.937167e-01, 2.771000e-01, 2.696167e-01, 2.308000e-01
2005, 10, 1.558429e-01, 1.464286e-01, 1.370833e-01, 2.418714e-01
2005, 11, 2.515167e-01, 2.099571e-01, 1.817667e-01, 1.545286e-01
2005, 12, 2.150714e-01, 2.354286e-01, 2.127000e-01, 1.209286e-01
2005, 13, 3.816857e-01, 3.666571e-01, 3.683143e-01, 3.837714e-01
2005, 14, 3.091143e-01, 2.446571e-01, 2.173571e-01, 3.001000e-01
2005, 15, 1.869333e-01, 1.824286e-01, 1.447571e-01, 1.957429e-01
2005, 16, 2.082833e-01, 1.962667e-01, 1.649167e-01, 2.776667e-01
2005, 17, 2.141000e-01, 2.017714e-01, 2.315333e-01, 1.616857e-01
2005, 18, 1.465333e-01, 1.880571e-01, 1.345833e-01, 1.343143e-01
2005, 19, 2.484333e-01, 1.930667e-01, 2.341000e-01, 2.020667e-01
2005, 20, 2.700857e-01, 2.297429e-01, 1.737571e-01, 2.104571e-01
2005, 21, 3.118143e-01, 2.474571e-01, 3.585429e-01, 2.806571e-01
2005, 22, 3.782857e-01, 3.612429e-01, 3.693714e-01, 3.631857e-01
2005, 23, 1.395143e-01, 1.185429e-01, 1.401000e-01, 1.423500e-01
2005, 24, 2.890857e-01, 2.651286e-01, 2.256429e-01, 2.247143e-01
2005, 25, 2.915571e-01, 2.604571e-01, 2.460714e-01, 3.518571e-01
2005, 26, 2.747143e-01, 2.271714e-01, 1.780143e-01, 2.843143e-01
2005, 27, 2.008000e-01, 2.214000e-01, 2.010667e-01, 1.622667e-01
2005, 28, 3.869286e-01, 4.413429e-01, 3.350571e-01, 3.298429e-01
2005, 29, 1.680286e-01, 1.472571e-01, 1.343286e-01, 1.865571e-01
2005, 30, 3.474857e-01, 3.653143e-01, 2.537000e-01, 2.769571e-01
2005, 31, 3.286857e-01, 2.740143e-01, 3.132571e-01, 2.262143e-01
2005, 32, 2.826429e-01, 2.390000e-01, 2.270286e-01, 2.825571e-01
2005, 33, 2.669857e-01, 2.924857e-01, 2.939286e-01, 3.360000e-01
2005, 34, 3.288000e-01, 3.005000e-01, 2.715571e-01, 2.723000e-01
2005, 35, 4.568333e-01, 3.801167e-01, 3.595833e-01, 3.594500e-01
2005, 36, 3.354286e-01, 3.091429e-01, 2.007143e-01, 3.228857e-01
2005, 37, 2.394286e-01, 2.276000e-01, 2.148714e-01, 2.390429e-01
2005, 38, 1.845667e-01, 2.124833e-01, 1.952571e-01, 1.543857e-01
2005, 39, 4.054167e-01, 4.210857e-01, 4.287714e-01, 3.706000e-01
2005, 40, 3.321571e-01, 3.210429e-01, 3.463667e-01, 2.586143e-01
2005, 41, 3.734286e-01, 3.522714e-01, 2.774833e-01, 3.742286e-01
2005, 42, 3.072571e-01, 2.869571e-01, 2.782143e-01, 3.548286e-01
2005, 43, 3.635571e-01, 3.261429e-01, 3.000429e-01, 2.898286e-01
2005, 44, 1.875714e-01, 1.789571e-01, 2.133714e-01, 1.718571e-01
2005, 45, 3.938000e-01, 4.103714e-01, 2.986286e-01, 4.019857e-01
2005, 46, 4.424286e-01, 4.731429e-01, 3.481714e-01, 3.430714e-01
2005, 47, 2.825714e-01, 2.400857e-01, 2.206000e-01, 2.882143e-01
2005, 48, 3.178143e-01, 4.171286e-01, 3.027000e-01, 3.369429e-01
2005, 49, 3.585857e-01, 2.992714e-01, 2.194857e-01, 2.579143e-01
2005, 50, 1.984429e-01, 2.470000e-01, 1.941000e-01, 1.930143e-01
2005, 51, 1.805750e-01, 1.383714e-01, 1.413333e-01, 2.552833e-01
2005, 52, 5.119556e-01, 5.228667e-01, 3.687778e-01, 3.920000e-01
2006, 1, 1.995143e-01, 2.155000e-01, 2.393429e-01, 2.276571e-01
2006, 2, 2.284000e-01, 2.303500e-01, 2.020714e-01, 1.947500e-01
2006, 3, 1.743000e-01, 1.944286e-01, 1.336429e-01, 1.117571e-01
2006, 4, 1.517667e-01, 1.607833e-01, 1.377000e-01, 1.478000e-01
2006, 5, 3.791143e-01, 3.715714e-01, 3.053286e-01, 3.459714e-01
2006, 6, 2.568143e-01, 2.583143e-01, 1.360500e-01, 1.978286e-01
2006, 7, 3.827000e-01, 2.856000e-01, 2.506000e-01, 2.436571e-01
2006, 8, 2.621143e-01, 1.447857e-01, 1.248000e-01, 2.153571e-01
2006, 9, 1.786667e-01, 1.282833e-01, 1.959333e-01, 1.412667e-01
2006, 10, 4.246286e-01, 3.158571e-01, 4.113000e-01, 3.731857e-01
2006, 11, 1.924286e-01, 1.712714e-01, 1.158857e-01, 1.940571e-01
2006, 12, 2.885667e-01, 2.236429e-01, 1.795400e-01, 2.972714e-01
2006, 13, 2.450500e-01, 1.816667e-01, 1.888500e-01, 2.235333e-01
2006, 14, 2.416714e-01, 2.833143e-01, 2.054000e-01, 1.560143e-01
2006, 15, 3.011286e-01, 2.626857e-01, 2.650571e-01, 2.553143e-01
2006, 16, 3.309000e-01, 2.849429e-01, 2.654714e-01, 3.195571e-01
2006, 17, 2.055714e-01, 1.393714e-01, 2.360500e-01, 1.919143e-01
2006, 18, 1.516000e-01, 1.137286e-01, 8.460000e-02, 1.763143e-01
2006, 19, 2.866571e-01, 2.874571e-01, 1.871571e-01, 2.665143e-01
2006, 20, 3.392857e-01, 3.745714e-01, 3.482857e-01, 3.158286e-01
2006, 21, 2.065143e-01, 1.700714e-01, 1.171429e-01, 1.692714e-01
2006, 22, 9.837143e-02, 9.775000e-02, 1.010667e-01, 1.863143e-01
2006, 23, 3.404429e-01, 2.586143e-01, 1.908571e-01, 3.513429e-01
2006, 24, 1.732714e-01, 1.680429e-01, 1.850000e-01, 1.369286e-01
2006, 25, 2.213800e-01, 2.214600e-01, 2.233600e-01, 3.714167e-01
2006, 26, 3.118571e-01, 3.046286e-01, 2.039333e-01, 3.360286e-01
2006, 27, 3.201714e-01, 2.326857e-01, 2.081000e-01, 2.921143e-01
2006, 28, 3.499857e-01, 2.949167e-01, 2.920429e-01, 2.884571e-01
2006, 29, 3.602857e-01, 3.211286e-01, 3.410000e-01, 3.629571e-01
2006, 30, 3.186857e-01, 2.859000e-01, 3.523429e-01, 3.766429e-01
2006, 31, 2.016857e-01, 2.015571e-01, 1.625571e-01, 2.003286e-01
2006, 32, 4.397857e-01, 3.809857e-01, 3.675857e-01, 3.333143e-01
2006, 33, 2.908000e-01, 3.337000e-01, 2.386750e-01, 2.856571e-01
2006, 34, 2.736429e-01, 2.427571e-01, 2.089429e-01, 2.408857e-01
2006, 35, 3.097833e-01, 3.948167e-01, 3.501286e-01, 2.846833e-01
2006, 36, 2.277857e-01, 2.834143e-01, 2.833143e-01, 2.443714e-01
2006, 37, 2.800400e-01, 2.585500e-01, 2.367167e-01, 2.361833e-01
2006, 38, 3.807286e-01, 3.075714e-01, 3.783667e-01, 3.023000e-01
2006, 39, 4.655000e-01, 4.934429e-01, 2.415429e-01, 4.734000e-01
2006, 40, 3.549500e-01, 3.139167e-01, 2.479333e-01, 3.508143e-01
2006, 41, 1.556167e-01, 1.546143e-01, 1.915200e-01, 2.151857e-01
2006, 42, 3.215000e-01, 3.337571e-01, 2.769000e-01, 2.100857e-01
2006, 43, 4.882286e-01, 3.788286e-01, 3.681429e-01, 4.377429e-01
2006, 44, 3.603286e-01, 3.247857e-01, 2.740143e-01, 3.477143e-01
2006, 45, 2.951286e-01, 2.770000e-01, 2.463857e-01, 3.020714e-01
2006, 46, 3.191429e-01, 2.470286e-01, 1.862857e-01, 2.737000e-01
2006, 47, 3.405571e-01, 3.283857e-01, 2.662571e-01, 3.427286e-01
2006, 48, 1.504714e-01, 1.557286e-01, 1.515714e-01, 1.926000e-01
2006, 49, 4.470833e-01, 4.276000e-01, 3.015143e-01, 3.405714e-01
2006, 50, 3.785000e-01, 4.147857e-01, 3.020333e-01, 3.492286e-01
2006, 51, 3.278200e-01, 3.529500e-01, 2.619200e-01, 3.814667e-01
2006, 52, 3.546000e-01, 2.563333e-01, 2.199500e-01, 3.225167e-01
2007, 1, 2.201167e-01, 1.324000e-01, 1.589571e-01, 1.905714e-01
2007, 2, 1.732857e-01, 2.379571e-01, 2.069333e-01, 1.343000e-01
